country,country_code,region,income_group,method,year,impact_category,land_type,valuation_factor_usd_ha,unit,capital,pathway,source
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Permanent crops,1889.9055964836903,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Tunisia,TUN,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,986.2479439057395,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Türkiye,TUR,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,372.0619385940331,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,900.2706518777395,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Uganda,UGA,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1914.6662971552726,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ukraine,UKR,Europe & Central Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,522.6302920051187,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Uruguay,URY,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Permanent crops,1137.3156530030683,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
United States,USA,North America,High income,LANCA v2.0,2016,Land use,Permanent crops,2260.5937116390737,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,707.7728778830196,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Vietnam,VNM,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,3322.4514592853916,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1209.6183907278019,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1105.2641613365086,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,2026.7087055763616,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Afghanistan,AFG,South Asia,Low income,LANCA v2.0,2016,Land use,Arable land,742.5468624683922,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Angola,AGO,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1546.6334649490443,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Albania,ALB,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1172.9903358135093,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Andorra,AND,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,3272.937968766599,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
United Arab Emirates,ARE,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Arable land,154.3289390853426,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Argentina,ARG,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,2251.7481703108397,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Armenia,ARM,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Arable land,285.79754124058996,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Australia,AUS,East Asia & Pacific,High income,LANCA v2.0,2016,Land use,Arable land,707.9984724189521,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Arable land,732.8211056915618,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Burundi,BDI,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Arable land,1267.6113634414673,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Belgium,BEL,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,6413.192771824114,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Benin,BEN,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1212.4949289681028,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Burkina Faso,BFA,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Arable land,649.3999574743959,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bangladesh,BGD,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1414.9336195542126,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bulgaria,BGR,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1149.4527649932434,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bahrain,BHR,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Arable land,133.5931668802014,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Belarus,BLR,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Arable land,2285.9675522133925,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Belize,BLZ,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1861.304532319535,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bolivia,BOL,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1670.3865012947456,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Brazil,BRA,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1686.7487739304017,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bhutan,BTN,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Arable land,8871.276666844626,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Botswana,BWA,Sub-Saharan Africa,Upper middle income,LANCA v2.0,2016,Land use,Arable land,354.52972088637057,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Central African Republic,CAF,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Arable land,1595.518667105834,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Canada,CAN,North America,High income,LANCA v2.0,2016,Land use,Arable land,878.1884036610408,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Switzerland,CHE,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,7161.226986236312,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Chile,CHL,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Arable land,1607.050373679663,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
China,CHN,East Asia & Pacific,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1625.4350389911554,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1762.0982319479122,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,2060.6318287789595,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Colombia,COL,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,3687.960295339069,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,4973.776886166027,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cuba,CUB,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1213.4501234540373,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cyprus,CYP,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,1129.3701628511928,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Germany,DEU,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,2228.4863585692656,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Djibouti,DJI,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,395.05393607228905,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Denmark,DNK,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,1060.8429235313856,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,2453.168450002863,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Algeria,DZA,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,709.5139900194147,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ecuador,ECU,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,4342.881172407742,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Eritrea,ERI,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Arable land,334.97277445328774,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Spain,ESP,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,1079.4134521710282,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ethiopia,ETH,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Arable land,799.1984449636831,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
France,FRA,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,4108.770413220805,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Georgia,GEO,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Arable land,1012.8902884251023,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ghana,GHA,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1419.3928972040276,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guinea,GIN,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Arable land,2430.887421088055,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Arable land,1346.1683922771633,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Greece,GRC,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Arable land,1289.881919659251,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guatemala,GTM,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Arable land,3709.0926191279104,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guyana,GUY,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Arable land,2568.4703603086846,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Honduras,HND,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Arable land,4055.6441261009536,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Haiti,HTI,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Arable land,3531.887198683098,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
India,IND,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Arable land,1170.1102928931596,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Iraq,IRQ,Middle East & North Africa,Upper middle income,LANCA v2.0,2016,Land use,Arable land,58.05043031917645,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Israel,ISR,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Arable land,430.42544043710245,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
